TVB频道,#genre#
东南卫视,http://14.112.83.40:2222/udp/239.77.0.65:5146
东南卫视,http://14.112.83.40:2222/udp/239.77.1.1:5146
东南卫视,http://14.112.83.40:2222/udp/239.77.1.213:5146
东南卫视,http://14.112.83.40:2222/udp/239.77.1.104:5146
东南卫视,http://14.112.83.40:2222/udp/239.7
凤凰卫视,http://183.1.251.226:8081/hls/37/index.m3u8
珠江卫视,http://183.1.251.226:8081/hls/41/index.m3u8
浙江卫视,http://183.1.251.226:8081/hls/43/index.m3u8
湖南卫视,http://183.1.251.226:8081/hls/42/index.m3u8
广东卫视,http://183.1.251.226:8081/hls/40/index.m3u8
江苏卫视,http://183.1.251.226:8081/hls/44/index.m3u8
北京卫视,http://183.1.251.226:8081/hls/45/index.m3u8
深圳卫视,http://183.1.251.226:8081/hls/46/index.m3u8
东方卫视,http://183.1.251.226:8081/hls/47/index.m3u8
天津卫视,http://183.1.251.226:8081/hls/48/index.m3u8
安徽卫视,http://183.1.251.226:8081/hls/49/index.m3u8
黑龙江卫视,http://183.1.251.226:8081/hls/50/index.m3u8
湖北卫视,http://183.1.251.226:8081/hls/51/index.m3u8
四川卫视,http://183.1.251.226:8081/hls/52/index.m3u8
贵州卫视,http://183.1.251.226:8081/hls/53/index.m3u8
辽宁卫视,http://183.1.251.226:8081/hls/54/index.m3u8
东南卫视,http://183.1.251.226:8081/hls/55/index.m3u8
河北卫视,http://183.1.251.226:8081/hls/57/index.m3u8
江西卫视,http://183.1.251.226:8081/hls/58/index.m3u8
吉林卫视,http://183.1.251.226:8081/hls/59/index.m3u8
广西卫视,http://183.1.251.226:8081/hls/60/index.m3u8
东南卫视,http://183.1.251.226:8081/hls/74/index.m3u8
湖南卫视,http://183.1.251.226:8081/hls/84/index.m3u8
湖北卫视,http://183.1.251.226:8081/hls/94/index.m3u8
新疆卫视,http://183.1.251.226:8081/hls/104/index.m3u8
广东卫视,http://116.22.58.194:4022/udp/239.77.1.19:5146
广东卫视,http://116.22.58.194:4022/udp/239.77.1.152:5146
广东卫视,http://116.22.58.194:4022/udp/239.77.0.84:5146
广东卫视,http://116.22.58.194:4022/udp/239.77.0.166:5146
大湾区卫视,http://116.22.58.194:4022/udp/239.77.0.215:5146
广东卫视,http://116.22.58.194:4022/udp/239.77.0.2:5146
广东卫视,http://116.22.58.194:4022/udp/239.77.1.2:5146
大湾区卫视,http://116.22.58.194:4022/udp/239.77.0.9:5146
大湾区卫视,http://116.22.58.194:4022/udp/239.77.1.12:5146
深圳卫视,http://116.22.58.194:4022/udp/239.77.0.55:5146
深圳卫视,http://116.22.58.194:4022/udp/239.77.1.21:5146
深圳卫视,http://116.22.58.194:4022/udp/239.77.1.3:5146
深圳卫视,http://116.22.58.194:4022/udp/239.77.1.148:5146
深圳卫视,http://116.22.58.194:4022/udp/239.77.0.92:5146
深圳卫视,http://116.22.58.194:4022/udp/239.77.0.130:5146
湖南卫视,http://116.22.58.194:4022/udp/239.77.0.46:5146
湖南卫视,http://116.22.58.194:4022/udp/239.77.1.29:5146
湖南卫视,http://116.22.58.194:4022/udp/239.77.1.5:5146
湖南卫视,http://116.22.58.194:4022/udp/239.77.1.129:5146
湖南卫视,http://116.22.58.194:4022/udp/239.77.0.88:5146
湖南卫视,http://116.22.58.194:4022/udp/239.77.0.127:5146
浙江卫视,http://116.22.58.194:4022/udp/239.77.0.47:5146
浙江卫视,http://116.22.58.194:4022/udp/239.77.1.32:5146
浙江卫视,http://116.22.58.194:4022/udp/239.77.1.33:5146
浙江卫视,http://116.22.58.194:4022/udp/239.77.1.150:5146
浙江卫视,http://116.22.58.194:4022/udp/239.77.0.89:5146
浙江卫视,http://116.22.58.194:4022/udp/239.77.0.125:5146
江苏卫视,http://116.22.58.194:4022/udp/239.77.0.48:5146
江苏卫视,http://116.22.58.194:4022/udp/239.77.1.40:5146
江苏卫视,http://116.22.58.194:4022/udp/239.77.1.18:5146
江苏卫视,http://116.22.58.194:4022/udp/239.77.1.149:5146
江苏卫视,http://116.22.58.194:4022/udp/239.77.0.90:5146
江苏卫视,http://116.22.58.194:4022/udp/239.77.0.126:5146
东方卫视,http://116.22.58.194:4022/udp/239.77.0.49:5146
东方卫视,http://116.22.58.194:4022/udp/239.77.1.48:5146
东方卫视,http://116.22.58.194:4022/udp/239.77.1.218:5146
东方卫视,http://116.22.58.194:4022/udp/239.77.1.156:5146
东方卫视,http://116.22.58.194:4022/udp/239.77.0.98:5146
安徽卫视,http://116.22.58.194:4022/udp/239.77.0.50:5146
安徽卫视,http://116.22.58.194:4022/udp/239.77.1.13:5146
安徽卫视,http://116.22.58.194:4022/udp/239.77.1.92:5146
安徽卫视,http://116.22.58.194:4022/udp/239.77.1.157:5146
安徽卫视,http://116.22.58.194:4022/udp/239.77.0.183:5146
北京卫视,http://116.22.58.194:4022/udp/239.77.0.51:5146
北京卫视,http://116.22.58.194:4022/udp/239.77.1.14:5146
北京卫视,http://116.22.58.194:4022/udp/239.77.1.4:5146
北京卫视,http://116.22.58.194:4022/udp/239.77.1.151:5146
北京卫视,http://116.22.58.194:4022/udp/239.77.0.91:5146
天津卫视,http://116.22.58.194:4022/udp/239.77.0.52:5146
天津卫视,http://116.22.58.194:4022/udp/239.77.1.37:5146
天津卫视,http://116.22.58.194:4022/udp/239.77.1.141:5146
天津卫视,http://116.22.58.194:4022/udp/239.77.1.182:5146
天津卫视,http://116.22.58.194:4022/udp/239.77.0.97:5146
天津卫视,http://116.22.58.194:4022/udp/239.77.0.131:5146
山东卫视,http://116.22.58.194:4022/udp/239.77.0.53:5146
山东卫视,http://116.22.58.194:4022/udp/239.77.1.66:5146
山东卫视,http://116.22.58.194:4022/udp/239.77.1.142:5146
山东卫视,http://116.22.58.194:4022/udp/239.77.1.153:5146
山东卫视,http://116.22.58.194:4022/udp/239.77.0.94:5146
山东卫视,http://116.22.58.194:4022/udp/239.77.0.132:5146
江西卫视,http://116.22.58.194:4022/udp/239.77.0.54:5146
江西卫视,http://116.22.58.194:4022/udp/239.77.1.73:5146
江西卫视,http://116.22.58.194:4022/udp/239.77.1.219:5146
江西卫视,http://116.22.58.194:4022/udp/239.77.0.149:5146
湖北卫视,http://116.22.58.194:4022/udp/239.77.0.56:5146
湖北卫视,http://116.22.58.194:4022/udp/239.77.1.44:5146
湖北卫视,http://116.22.58.194:4022/udp/239.77.1.93:5146
湖北卫视,http://116.22.58.194:4022/udp/239.77.1.174:5146
湖北卫视,http://116.22.58.194:4022/udp/239.77.0.95:5146
湖北卫视,http://116.22.58.194:4022/udp/239.77.0.128:5146
辽宁卫视,http://116.22.58.194:4022/udp/239.77.0.57:5146
辽宁卫视,http://116.22.58.194:4022/udp/239.77.1.62:5146
辽宁卫视,http://116.22.58.194:4022/udp/239.77.1.103:5146
辽宁卫视,http://116.22.58.194:4022/udp/239.77.0.123:5146
辽宁卫视,http://116.22.58.194:4022/udp/239.77.0.161:5146
黑龙江卫视,http://116.22.58.194:4022/udp/239.77.0.58:5146
黑龙江卫视,http://116.22.58.194:4022/udp/239.77.1.71:5146
黑龙江卫视,http://116.22.58.194:4022/udp/239.77.1.6:5146
黑龙江卫视,http://116.22.58.194:4022/udp/239.77.1.179:5146
黑龙江卫视,http://116.22.58.194:4022/udp/239.77.0.93:5146
黑龙江卫视,http://116.22.58.194:4022/udp/239.77.0.124:5146
贵州卫视,http://116.22.58.194:4022/udp/239.77.0.59:5146
贵州卫视,http://116.22.58.194:4022/udp/239.77.1.61:5146
贵州卫视,http://116.22.58.194:4022/udp/239.77.1.221:5146
贵州卫视,http://116.22.58.194:4022/udp/239.77.0.230:5146
四川卫视,http://116.22.58.194:4022/udp/239.77.0.60:5146
四川卫视,http://116.22.58.194:4022/udp/239.77.1.30:5146
四川卫视,http://116.22.58.194:4022/udp/239.77.1.215:5146
四川卫视,http://116.22.58.194:4022/udp/239.77.0.159:5146
四川卫视,http://116.22.58.194:4022/udp/239.77.0.163:5146
河南卫视,http://116.22.58.194:4022/udp/239.77.0.61:5146
河南卫视,http://116.22.58.194:4022/udp/239.77.1.58:5146
河南卫视,http://116.22.58.194:4022/udp/239.77.1.229:5146
河南卫视,http://116.22.58.194:4022/udp/239.77.0.17:5146
云南卫视,http://116.22.58.194:4022/udp/239.77.0.62:5146
云南卫视,http://116.22.58.194:4022/udp/239.77.1.72:5146
云南卫视,http://116.22.58.194:4022/udp/239.253.43.37:5146
云南卫视,http://116.22.58.194:4022/udp/239.253.43.100:5146
重庆卫视,http://116.22.58.194:4022/udp/239.77.0.63:5146
重庆卫视,http://116.22.58.194:4022/udp/239.77.1.16:5146
重庆卫视,http://116.22.58.194:4022/udp/239.77.1.162:5146
重庆卫视,http://116.22.58.194:4022/udp/239.77.1.210:5146
重庆卫视,http://116.22.58.194:4022/udp/239.77.0.182:5146
河北卫视,http://116.22.58.194:4022/udp/239.77.0.64:5146
河北卫视,http://116.22.58.194:4022/udp/239.77.1.60:5146
河北卫视,http://116.22.58.194:4022/udp/239.77.1.214:5146
河北卫视,http://116.22.58.194:4022/udp/239.77.0.148:5146
东南卫视,http://116.22.58.194:4022/udp/239.77.0.65:5146
东南卫视,http://116.22.58.194:4022/udp/239.77.1.1:5146
东南卫视,http://116.22.58.194:4022/udp/239.77.1.213:5146
东南卫视,http://116.22.58.194:4022/udp/239.77.1.104:5146
东南卫视,http://116.22.58.194:4022/udp/239.7
广东卫视,http://218.20.220.15:8888/udp/239.77.1.19:5146
广东卫视,http://218.20.220.15:8888/udp/239.77.1.152:5146
广东卫视,http://218.20.220.15:8888/udp/239.77.0.84:5146
广东卫视,http://218.20.220.15:8888/udp/239.77.0.166:5146
大湾区卫视,http://218.20.220.15:8888/udp/239.77.0.215:5146
广东卫视,http://218.20.220.15:8888/udp/239.77.0.2:5146
广东卫视,http://218.20.220.15:8888/udp/239.77.1.2:5146
大湾区卫视,http://218.20.220.15:8888/udp/239.77.0.9:5146
大湾区卫视,http://218.20.220.15:8888/udp/239.77.1.12:5146
深圳卫视,http://218.20.220.15:8888/udp/239.77.0.55:5146
深圳卫视,http://218.20.220.15:8888/udp/239.77.1.21:5146
深圳卫视,http://218.20.220.15:8888/udp/239.77.1.3:5146
深圳卫视,http://218.20.220.15:8888/udp/239.77.1.148:5146
深圳卫视,http://218.20.220.15:8888/udp/239.77.0.92:5146
深圳卫视,http://218.20.220.15:8888/udp/239.77.0.130:5146
湖南卫视,http://218.20.220.15:8888/udp/239.77.0.46:5146
湖南卫视,http://218.20.220.15:8888/udp/239.77.1.29:5146
湖南卫视,http://218.20.220.15:8888/udp/239.77.1.5:5146
湖南卫视,http://218.20.220.15:8888/udp/239.77.1.129:5146
湖南卫视,http://218.20.220.15:8888/udp/239.77.0.88:5146
湖南卫视,http://218.20.220.15:8888/udp/239.77.0.127:5146
浙江卫视,http://218.20.220.15:8888/udp/239.77.0.47:5146
浙江卫视,http://218.20.220.15:8888/udp/239.77.1.32:5146
浙江卫视,http://218.20.220.15:8888/udp/239.77.1.33:5146
浙江卫视,http://218.20.220.15:8888/udp/239.77.1.150:5146
浙江卫视,http://218.20.220.15:8888/udp/239.77.0.89:5146
浙江卫视,http://218.20.220.15:8888/udp/239.77.0.125:5146
江苏卫视,http://218.20.220.15:8888/udp/239.77.0.48:5146
江苏卫视,http://218.20.220.15:8888/udp/239.77.1.40:5146
江苏卫视,http://218.20.220.15:8888/udp/239.77.1.18:5146
江苏卫视,http://218.20.220.15:8888/udp/239.77.1.149:5146
江苏卫视,http://218.20.220.15:8888/udp/239.77.0.90:5146
江苏卫视,http://218.20.220.15:8888/udp/239.77.0.126:5146
东方卫视,http://218.20.220.15:8888/udp/239.77.0.49:5146
东方卫视,http://218.20.220.15:8888/udp/239.77.1.48:5146
东方卫视,http://218.20.220.15:8888/udp/239.77.1.218:5146
东方卫视,http://218.20.220.15:8888/udp/239.77.1.156:5146
东方卫视,http://218.20.220.15:8888/udp/239.77.0.98:5146
安徽卫视,http://218.20.220.15:8888/udp/239.77.0.50:5146
安徽卫视,http://218.20.220.15:8888/udp/239.77.1.13:5146
安徽卫视,http://218.20.220.15:8888/udp/239.77.1.92:5146
安徽卫视,http://218.20.220.15:8888/udp/239.77.1.157:5146
安徽卫视,http://218.20.220.15:8888/udp/239.77.0.183:5146
北京卫视,http://218.20.220.15:8888/udp/239.77.0.51:5146
北京卫视,http://218.20.220.15:8888/udp/239.77.1.14:5146
北京卫视,http://218.20.220.15:8888/udp/239.77.1.4:5146
北京卫视,http://218.20.220.15:8888/udp/239.77.1.151:5146
北京卫视,http://218.20.220.15:8888/udp/239.77.0.91:5146
天津卫视,http://218.20.220.15:8888/udp/239.77.0.52:5146
天津卫视,http://218.20.220.15:8888/udp/239.77.1.37:5146
天津卫视,http://218.20.220.15:8888/udp/239.77.1.141:5146
天津卫视,http://218.20.220.15:8888/udp/239.77.1.182:5146
天津卫视,http://218.20.220.15:8888/udp/239.77.0.97:5146
天津卫视,http://218.20.220.15:8888/udp/239.77.0.131:5146
山东卫视,http://218.20.220.15:8888/udp/239.77.0.53:5146
山东卫视,http://218.20.220.15:8888/udp/239.77.1.66:5146
山东卫视,http://218.20.220.15:8888/udp/239.77.1.142:5146
山东卫视,http://218.20.220.15:8888/udp/239.77.1.153:5146
山东卫视,http://218.20.220.15:8888/udp/239.77.0.94:5146
山东卫视,http://218.20.220.15:8888/udp/239.77.0.132:5146
江西卫视,http://218.20.220.15:8888/udp/239.77.0.54:5146
江西卫视,http://218.20.220.15:8888/udp/239.77.1.73:5146
江西卫视,http://218.20.220.15:8888/udp/239.77.1.219:5146
江西卫视,http://218.20.220.15:8888/udp/239.77.0.149:5146
湖北卫视,http://218.20.220.15:8888/udp/239.77.0.56:5146
湖北卫视,http://218.20.220.15:8888/udp/239.77.1.44:5146
湖北卫视,http://218.20.220.15:8888/udp/239.77.1.93:5146
湖北卫视,http://218.20.220.15:8888/udp/239.77.1.174:5146
湖北卫视,http://218.20.220.15:8888/udp/239.77.0.95:5146
湖北卫视,http://218.20.220.15:8888/udp/239.77.0.128:5146
辽宁卫视,http://218.20.220.15:8888/udp/239.77.0.57:5146
辽宁卫视,http://218.20.220.15:8888/udp/239.77.1.62:5146
辽宁卫视,http://218.20.220.15:8888/udp/239.77.1.103:5146
辽宁卫视,http://218.20.220.15:8888/udp/239.77.0.123:5146
辽宁卫视,http://218.20.220.15:8888/udp/239.77.0.161:5146
黑龙江卫视,http://218.20.220.15:8888/udp/239.77.0.58:5146
黑龙江卫视,http://218.20.220.15:8888/udp/239.77.1.71:5146
黑龙江卫视,http://218.20.220.15:8888/udp/239.77.1.6:5146
黑龙江卫视,http://218.20.220.15:8888/udp/239.77.1.179:5146
黑龙江卫视,http://218.20.220.15:8888/udp/239.77.0.93:5146
黑龙江卫视,http://218.20.220.15:8888/udp/239.77.0.124:5146
贵州卫视,http://218.20.220.15:8888/udp/239.77.0.59:5146
贵州卫视,http://218.20.220.15:8888/udp/239.77.1.61:5146
贵州卫视,http://218.20.220.15:8888/udp/239.77.1.221:5146
贵州卫视,http://218.20.220.15:8888/udp/239.77.0.230:5146
四川卫视,http://218.20.220.15:8888/udp/239.77.0.60:5146
四川卫视,http://218.20.220.15:8888/udp/239.77.1.30:5146
四川卫视,http://218.20.220.15:8888/udp/239.77.1.215:5146
四川卫视,http://218.20.220.15:8888/udp/239.77.0.159:5146
四川卫视,http://218.20.220.15:8888/udp/239.77.0.163:5146
河南卫视,http://218.20.220.15:8888/udp/239.77.0.61:5146
河南卫视,http://218.20.220.15:8888/udp/239.77.1.58:5146
河南卫视,http://218.20.220.15:8888/udp/239.77.1.229:5146
河南卫视,http://218.20.220.15:8888/udp/239.77.0.17:5146
云南卫视,http://218.20.220.15:8888/udp/239.77.0.62:5146
云南卫视,http://218.20.220.15:8888/udp/239.77.1.72:5146
云南卫视,http://218.20.220.15:8888/udp/239.253.43.37:5146
云南卫视,http://218.20.220.15:8888/udp/239.253.43.100:5146
重庆卫视,http://218.20.220.15:8888/udp/239.77.0.63:5146
重庆卫视,http://218.20.220.15:8888/udp/239.77.1.16:5146
重庆卫视,http://218.20.220.15:8888/udp/239.77.1.162:5146
重庆卫视,http://218.20.220.15:8888/udp/239.77.1.210:5146
重庆卫视,http://218.20.220.15:8888/udp/239.77.0.182:5146
河北卫视,http://218.20.220.15:8888/udp/239.77.0.64:5146
河北卫视,http://218.20.220.15:8888/udp/239.77.1.60:5146
河北卫视,http://218.20.220.15:8888/udp/239.77.1.214:5146
河北卫视,http://218.20.220.15:8888/udp/239.77.0.148:5146
东南卫视,http://218.20.220.15:8888/udp/239.77.0.65:5146
东南卫视,http://218.20.220.15:8888/udp/239.77.1.1:5146
东南卫视,http://218.20.220.15:8888/udp/239.77.1.213:5146
东南卫视,http://218.20.220.15:8888/udp/239.77.1.104:5146
东南卫视,http://218.20.220.15:8888/udp/239.7
其他频道,#genre#
金鹰卡通,http://183.11.239.36:808/hls/69/index.m3u8
CETV1,http://183.11.239.36:808/hls/122/index.m3u8
风云足球,http://183.11.239.36:808/hls/133/index.m3u8
岭南戏曲,http://183.11.239.36:808/hls/16/index.m3u8
CETV2,http://183.11.239.36:808/hls/78/index.m3u8
中国交通,http://183.11.239.36:808/hls/172/index.m3u8
嘉佳卡通,http://183.11.239.36:808/hls/8/index.m3u8
金鹰纪实,http://183.11.239.36:808/hls/171/index.m3u8
纪实人文,http://183.11.239.36:808/hls/173/index.m3u8
世界地理,http://183.11.239.36:808/hls/11/index.m3u8
女性时尚,http://183.11.239.36:808/hls/12/index.m3u8
电视指南,http://183.11.239.36:808/hls/13/index.m3u8
兵器科技,http://183.11.239.36:808/hls/21/index.m3u8
财富天下,http://183.11.239.36:808/hls/75/index.m3u8
山东教育,http://183.11.239.36:808/hls/72/index.m3u8
河南梨园频道,http://183.11.239.36:808/hls/159/index.m3u8
高尔夫，网球,http://183.11.239.36:808/hls/174/index.m3u8
风云音乐,http://183.11.239.36:808/hls/99/index.m3u8
第一剧场,http://183.11.239.36:808/hls/98/index.m3u8
CETV早教,http://183.11.239.36:808/hls/100/index.m3u8
CETV4,http://183.11.239.36:808/hls/79/index.m3u8
怀旧剧场,http://183.11.239.36:808/hls/92/index.m3u8
风云剧场,http://183.11.239.36:808/hls/95/index.m3u8
国学频道,http://183.11.239.36:808/hls/23/index.m3u8
中学生,http://183.11.239.36:808/hls/24/index.m3u8
老故事,http://183.11.239.36:808/hls/26/index.m3u8
书画,http://183.11.239.36:808/hls/33/index.m3u8
靓妆,http://183.11.239.36:808/hls/12/index.m3u8
汽摩,http://183.11.239.36:808/hls/66/index.m3u8
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
南国都市,http://14.112.83.40:2222/udp/239.253.43.99:5146
嘉佳卡通,http://14.112.83.40:2222/udp/239.77.0.179:5146
嘉佳卡通,http://14.112.83.40:2222/udp/239.77.0.13:5146
嘉佳卡通,http://14.112.83.40:2222/udp/239.77.1.15:5146
岭南戏曲,http://14.112.83.40:2222/udp/239.77.0.16:5146
现代教育,http://14.112.83.40:2222/udp/239.77.0.18:5146
HZTV1,http://14.112.83.40:2222/udp/239.77.0.247:5146
HZTV1,http://14.112.83.40:2222/udp/239.77.1.154:5146
HZTV1,http://14.112.83.40:2222/udp/239.77.1.232:5146
HZTV2,http://14.112.83.40:2222/udp/239.77.0.248:5146
HZTV2,http://14.112.83.40:2222/udp/239.77.1.173:5146
HZTV2,http://14.112.83.40:2222/udp/239.77.1.233:5146
香山文化,http://14.112.83.40:2222/udp/239.253.43.60:5146
香山文化,http://14.112.83.40:2222/udp/239.253.43.63:5146
徐闻综合,http://14.112.83.40:2222/udp/239.253.43.112:5146
南山有线,http://183.1.251.226:8081/hls/18/index.m3u8
揭西台,http://183.1.251.226:8081/hls/19/index.m3u8
本港台,http://183.1.251.226:8081/hls/135/index.m3u8
翡翠台,http://183.1.251.226:8081/hls/25/index.m3u8
明珠台,http://183.1.251.226:8081/hls/26/index.m3u8
动作电影,http://183.1.251.226:8081/hls/34/index.m3u8
家庭影院,http://183.1.251.226:8081/hls/35/index.m3u8
凤凰资讯,http://183.1.251.226:8081/hls/36/index.m3u8
凤凰香港,http://183.1.251.226:8081/hls/38/index.m3u8
揭西,http://183.1.251.226:8081/hls/39/index.m3u8
上海纪实,http://183.1.251.226:8081/hls/56/index.m3u8
经典电影,http://183.1.251.226:8081/hls/61/index.m3u8
DOX电影,http://183.1.251.226:8081/hls/62/index.m3u8
热播剧场,http://183.1.251.226:8081/hls/63/index.m3u8
中国教育1,http://183.1.251.226:8081/hls/64/index.m3u8
魅力足球,http://183.1.251.226:8081/hls/65/index.m3u8
翡翠台,http://183.1.251.226:8081/hls/67/index.m3u8
深都市,http://183.1.251.226:8081/hls/68/index.m3u8
山东教育,http://183.1.251.226:8081/hls/72/index.m3u8
MV音乐,http://183.1.251.226:8081/hls/88/index.m3u8
网络棋牌,http://183.1.251.226:8081/hls/106/index.m3u8
书画频道,http://183.1.251.226:8081/hls/107/index.m3u8
岭南戏曲,http://183.1.251.226:8081/hls/108/index.m3u8
现代教育,http://183.1.251.226:8081/hls/109/index.m3u8
环球奇观,http://183.1.251.226:8081/hls/110/index.m3u8
家庭理财,http://183.1.251.226:8081/hls/112/index.m3u8
先锋乒羽,http://183.1.251.226:8081/hls/113/index.m3u8
家庭购物,http://183.1.251.226:8081/hls/114/index.m3u8
新动漫,http://183.1.251.226:8081/hls/115/index.m3u8
风云音乐,http://183.1.251.226:8081/hls/117/index.m3u8
怀旧剧场,http://183.1.251.226:8081/hls/118/index.m3u8
风云剧场,http://183.1.251.226:8081/hls/120/index.m3u8
风云足球,http://183.1.251.226:8081/hls/119/index.m3u8
第一剧场,http://183.1.251.226:8081/hls/121/index.m3u8
武术世界,http://183.1.251.226:8081/hls/122/index.m3u8
世界地理,http://183.1.251.226:8081/hls/124/index.m3u8
老故事,http://183.1.251.226:8081/hls/125/index.m3u8
嘉佳卡通,http://183.1.251.226:8081/hls/126/index.m3u8
炫动卡通,http://183.1.251.226:8081/hls/127/index.m3u8
优漫卡通,http://183.1.251.226:8081/hls/128/index.m3u8
金鹰卡通,http://183.1.251.226:8081/hls/129/index.m3u8
中国气象,http://183.1.251.226:8081/hls/33/index.m3u8
南国都市,http://116.22.58.194:4022/udp/239.253.43.99:5146
嘉佳卡通,http://116.22.58.194:4022/udp/239.77.0.179:5146
嘉佳卡通,http://116.22.58.194:4022/udp/239.77.0.13:5146
嘉佳卡通,http://116.22.58.194:4022/udp/239.77.1.15:5146
岭南戏曲,http://116.22.58.194:4022/udp/239.77.0.16:5146
现代教育,http://116.22.58.194:4022/udp/239.77.0.18:5146
HZTV1,http://116.22.58.194:4022/udp/239.77.0.247:5146
HZTV1,http://116.22.58.194:4022/udp/239.77.1.154:5146
HZTV1,http://116.22.58.194:4022/udp/239.77.1.232:5146
HZTV2,http://116.22.58.194:4022/udp/239.77.0.248:5146
HZTV2,http://116.22.58.194:4022/udp/239.77.1.173:5146
HZTV2,http://116.22.58.194:4022/udp/239.77.1.233:5146
香山文化,http://116.22.58.194:4022/udp/239.253.43.60:5146
香山文化,http://116.22.58.194:4022/udp/239.253.43.63:5146
徐闻综合,http://116.22.58.194:4022/udp/239.253.43.112:5146
南国都市,http://218.20.220.15:8888/udp/239.253.43.99:5146
嘉佳卡通,http://218.20.220.15:8888/udp/239.77.0.179:5146
嘉佳卡通,http://218.20.220.15:8888/udp/239.77.0.13:5146
嘉佳卡通,http://218.20.220.15:8888/udp/239.77.1.15:5146
岭南戏曲,http://218.20.220.15:8888/udp/239.77.0.16:5146
现代教育,http://218.20.220.15:8888/udp/239.77.0.18:5146
HZTV1,http://218.20.220.15:8888/udp/239.77.0.247:5146
HZTV1,http://218.20.220.15:8888/udp/239.77.1.154:5146
HZTV1,http://218.20.220.15:8888/udp/239.77.1.232:5146
HZTV2,http://218.20.220.15:8888/udp/239.77.0.248:5146
HZTV2,http://218.20.220.15:8888/udp/239.77.1.173:5146
HZTV2,http://218.20.220.15:8888/udp/239.77.1.233:5146
香山文化,http://218.20.220.15:8888/udp/239.253.43.60:5146
香山文化,http://218.20.220.15:8888/udp/239.253.43.63:5146
徐闻综合,http://218.20.220.15:8888/udp/239.253.43.112:5146
